val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
0.9631970524787903,0.7058823704719543,0,4,,,,
,,0,4,1.0196669101715088,0.5733333230018616,,
0.9258871674537659,0.6764705777168274,1,9,,,,
,,1,9,0.8375714421272278,0.7266666889190674,,
0.9837393760681152,0.6764705777168274,2,14,,,,
,,2,14,0.7362021207809448,0.7200000286102295,,
1.0735198259353638,0.6764705777168274,3,19,,,,
,,3,19,0.6806580424308777,0.7266666889190674,,
1.093638300895691,0.6764705777168274,4,24,,,,
,,4,24,0.6486172080039978,0.7266666889190674,,
1.062177300453186,0.6617646813392639,5,29,,,,
,,5,29,0.6218218207359314,0.7133333086967468,,
1.0229315757751465,0.6764705777168274,6,34,,,,
,,6,34,0.5649523735046387,0.746666669845581,,
1.0188541412353516,0.7058823704719543,7,39,,,,
,,7,39,0.5138195157051086,0.800000011920929,,
1.0483647584915161,0.720588207244873,8,44,,,,
,,8,44,0.499237060546875,0.8066666722297668,,
,,9,49,,,0.5487185716629028,0.7333333492279053
1.069962501525879,0.720588207244873,9,49,,,,
,,9,49,0.45325276255607605,0.800000011920929,,
