val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0584080219268799,0.45588234066963196,0,4,,,,
,,0,4,1.1008394956588745,0.3866666555404663,,
0.9933453798294067,0.6029411554336548,1,9,,,,
,,1,9,1.0008100271224976,0.5333333611488342,,
0.9448962211608887,0.6470588445663452,2,14,,,,
,,2,14,0.9020129442214966,0.6666666865348816,,
0.9329436421394348,0.6764705777168274,3,19,,,,
,,3,19,0.8129603862762451,0.7200000286102295,,
0.9494032859802246,0.6764705777168274,4,24,,,,
,,4,24,0.7559731602668762,0.7200000286102295,,
0.9772219657897949,0.6764705777168274,5,29,,,,
,,5,29,0.7232331037521362,0.7200000286102295,,
1.0035374164581299,0.6764705777168274,6,34,,,,
,,6,34,0.6896661520004272,0.7333333492279053,,
1.0176842212677002,0.6764705777168274,7,39,,,,
,,7,39,0.691832959651947,0.7066666483879089,,
1.0166082382202148,0.6764705777168274,8,44,,,,
,,8,44,0.657588541507721,0.7266666889190674,,
,,9,49,,,0.5818405151367188,0.7333333492279053
1.011220097541809,0.6764705777168274,9,49,,,,
,,9,49,0.6437707543373108,0.7066666483879089,,
